id	file_name	composer	style	sections	num_bars	max_num_chords_per_bar	title	file_path	year	playlist	title_playlist	tune_key	tune_mode	beats	beat_time	cycle_fifths_order	year_truncated	structure	time_signature	tonality
1252	dataset/trad/All I Do Is Dream Of You.xml	Brown, Freed	Medium Swing	{'1': 'A', '17': 'A'}	32.0	2.0	All I Do Is Dream Of You	dataset/trad/All I Do Is Dream Of You.xml	1934.0	trad	All I Do Is Dream Of You [trad]	Bb	major	4.0	4.0	-2.0	1934.0	AA	4/4	Bb major
1253	dataset/trad/All That I Ask Is Love.xml	Herbert Ingraham, Edgar Seldon,	Ballad	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	1.0	All That I Ask Is Love	dataset/trad/All That I Ask Is Love.xml	1910.0	trad	All That I Ask Is Love [trad]	F	major	4.0	4.0	-1.0	1910.0	ABAC	4/4	F major
1254	dataset/trad/All The World Is Waiting For The Sunrise.xml	Ernest Seitz, Eugene Lockhart,	Medium Swing	{'1': 'A', '17': 'A', '33': 'A'}	48.0	1.0	All The World Is Waiting For The Sunrise	dataset/trad/All The World Is Waiting For The Sunrise.xml	1919.0	trad	All The World Is Waiting For The Sunrise [trad]	C	major	4.0	4.0	0.0	1919.0	AAA	4/4	C major
1255	dataset/trad/Alligator Crawl.xml	Razaf, Davis, Waller	Medium Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'D', '29': 'D'}	37.0	3.0	Alligator Crawl	dataset/trad/Alligator Crawl.xml	1937.0	trad	Alligator Crawl [trad]	C	major	4.0	4.0	0.0	1937.0	ABCDD	4/4	C major
1256	dataset/trad/Always (I'll Be Loving You).xml	Irving Berlin	Ballad	{'1': 'A', '17': 'B'}	32.0	3.0	Always (I'll Be Loving You)	dataset/trad/Always (I'll Be Loving You).xml	1925.0	trad	Always (I'll Be Loving You) [trad]	F	major	3.0	4.0	-1.0	1925.0	AB	3/4	F major
1257	dataset/trad/Amazing Grace.xml	Rev. John Newton 1799	Hymn	{'1': 'A'}	16.0	2.0	Amazing Grace	dataset/trad/Amazing Grace.xml	1799.0	trad	Amazing Grace [trad]	Eb	major	3.0	4.0	-3.0	1900.0	A	3/4	Eb major
1258	dataset/trad/Angry.xml	Cassard, Brunies, Brunies, Mecum	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Angry	dataset/trad/Angry.xml	1925.0	trad	Angry [trad]	Ab	major	4.0	4.0	-4.0	1925.0	AB	4/4	Ab major
1259	dataset/trad/Anytime You're Feeling Lonely.xml	Herbert 'Happy' Lawson	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	1.0	Anytime You're Feeling Lonely	dataset/trad/Anytime You're Feeling Lonely.xml	1921.0	trad	Anytime You're Feeling Lonely [trad]	F	major	4.0	4.0	-1.0	1921.0	ABAC	4/4	F major
1260	dataset/trad/Apple Blossom Time.xml	Von Tilzer, Fleeson	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Apple Blossom Time	dataset/trad/Apple Blossom Time.xml	1920.0	trad	Apple Blossom Time [trad]	Bb	major	4.0	4.0	-2.0	1920.0	AB	4/4	Bb major
1261	dataset/trad/April Showers.xml	Louis Silvers, Buddy De Silva	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	1.0	April Showers	dataset/trad/April Showers.xml	1921.0	trad	April Showers [trad]	Ab	major	4.0	4.0	-4.0	1921.0	ABAC	4/4	Ab major
1262	dataset/trad/Are You Lonesome Tonight.xml	Roy Turk, Lou Handman	Waltz	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	1.0	Are You Lonesome Tonight	dataset/trad/Are You Lonesome Tonight.xml	1926.0	trad	Are You Lonesome Tonight [trad]	C	major	3.0	4.0	0.0	1926.0	ABCD	3/4	C major
1263	dataset/trad/As Long As I Live (Dixieland Tunes).xml	Harold Arlen, Edgar 'Yip' Harburg	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	As Long As I Live	dataset/trad/As Long As I Live (Dixieland Tunes).xml	1934.0	trad	As Long As I Live [trad]	F	major	4.0	4.0	-1.0	1934.0	AABA	4/4	F major
1264	dataset/trad/At Sundown.xml	Walter Donaldson,	Medium Swing	{'1': 'A', '17': 'A'}	32.0	2.0	At Sundown	dataset/trad/At Sundown.xml	1927.0	trad	At Sundown [trad]	F	major	4.0	4.0	-1.0	1927.0	AA	4/4	F major
1265	dataset/trad/At The Jazz Band Ball.xml	Dominic James (Nick) LaRocca, Larry Shields	Medium Swing	{'1': 'verse', '17': 'A'}	32.0	2.0	At The Jazz Band Ball	dataset/trad/At The Jazz Band Ball.xml	1918.0	trad	At The Jazz Band Ball [trad]	Bb	major	4.0	4.0	-2.0	1918.0	verseA	4/4	Bb major
1266	dataset/trad/Avalon 1 1.xml	Jolson-Sylva-Rose	Up Tempo Swing	{'1': 'A', '17': 'B'}	32.0	3.0	Avalon	dataset/trad/Avalon 1 1.xml	1920.0	trad	Avalon [trad]	F	major	4.0	4.0	-1.0	1920.0	AB	4/4	F major
1267	dataset/trad/Baby Brown.xml	Alex Hill	Medium Swing	{'1': 'intro', '9': 'A', '17': 'A', '25': 'B', '33': 'A'}	40.0	2.0	Baby Brown	dataset/trad/Baby Brown.xml	1935.0	trad	Baby Brown [trad]	Ab	major	4.0	4.0	-4.0	1935.0	introAABA	4/4	Ab major
1268	dataset/trad/Baby Face.xml	Akst, Davis	Medium Up Swing	{'1': 'A', '17': 'B'}	32.0	1.0	Baby Face	dataset/trad/Baby Face.xml	1926.0	trad	Baby Face [trad]	C	major	4.0	4.0	0.0	1926.0	AB	4/4	C major
1269	dataset/trad/Baby, Won't You Please Come Home.xml	Clarence Williams, Charles Warfield	Medium Swing	{'1': 'A', '17': 'A'}	34.0	2.0	Baby, Won't You Please Come Home	dataset/trad/Baby, Won't You Please Come Home.xml	1921.0	trad	Baby, Won't You Please Come Home [trad]	F	major	4.0	4.0	-1.0	1921.0	AA	4/4	F major
1270	dataset/trad/Battle Hymn Of The Republic (John Brown's Body).xml	Steffe, Howe	Medium Swing	{'1': 'A'}	16.0	2.0	Battle Hymn Of The Republic (John Brown's Body)	dataset/trad/Battle Hymn Of The Republic (John Brown's Body).xml	1862.0	trad	Battle Hymn Of The Republic (John Brown's Body) [trad]	Bb	major	4.0	4.0	-2.0	1900.0	A	4/4	Bb major
1271	dataset/trad/Beale Street Blues.xml	W C Handy	Medium Swing	{'1': 'A', '13': 'B', '21': 'C'}	32.0	2.0	Beale Street Blues	dataset/trad/Beale Street Blues.xml	1917.0	trad	Beale Street Blues [trad]	Eb	major	4.0	4.0	-3.0	1917.0	ABC	4/4	Eb major
1272	dataset/trad/Beautiful Ohio.xml	Mary Earl, Ballard McDonald	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	1.0	Beautiful Ohio	dataset/trad/Beautiful Ohio.xml	1918.0	trad	Beautiful Ohio [trad]	Bb	major	4.0	4.0	-2.0	1918.0	ABAC	4/4	Bb major
1273	dataset/trad/Because Of You.xml	Wilkinson, Hammerstein	Ballad	{'1': 'A', '17': 'B'}	32.0	2.0	Because Of You	dataset/trad/Because Of You.xml	1940.0	trad	Because Of You [trad]	Eb	major	4.0	4.0	-3.0	1940.0	AB	4/4	Eb major
1274	dataset/trad/Beg Your Pardon.xml	Francis Craig, Beasley Smith	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'B'}	32.0	1.0	Beg Your Pardon	dataset/trad/Beg Your Pardon.xml	1935.0	trad	Beg Your Pardon [trad]	F	major	4.0	4.0	-1.0	1935.0	ABAB	4/4	F major
1275	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	Secunda-Jacob-Cahn-Chaplin	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Bei Mir Bist Du Schon (Root Hog Or Die)	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	1937.0	trad	Bei Mir Bist Du Schon (Root Hog Or Die) [trad]	G	minor	4.0	4.0	-2.0	1937.0	AABA	4/4	G minor
1276	dataset/trad/Big Butter And Egg Man.xml	Venable, Armstrong	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Big Butter And Egg Man	dataset/trad/Big Butter And Egg Man.xml	1926.0	trad	Big Butter And Egg Man [trad]	C	major	4.0	4.0	0.0	1926.0	AB	4/4	C major
1277	dataset/trad/Black And Blue (Dixieland Tunes).xml	Fats Waller	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Black And Blue	dataset/trad/Black And Blue (Dixieland Tunes).xml	1929.0	trad	Black And Blue [trad]	Bb	major	4.0	4.0	-2.0	1929.0	AABA	4/4	Bb major
1278	dataset/trad/Blue Blood Blues.xml	Jelly Roll Morton	Medium Blues	{'1': 'A'}	8.0	2.0	Blue Blood Blues	dataset/trad/Blue Blood Blues.xml	1931.0	trad	Blue Blood Blues [trad]	Bb	major	4.0	4.0	-2.0	1931.0	A	4/4	Bb major
1279	dataset/trad/Blue Christmas (Dixieland Tunes).xml	Hayes, Johnson	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Blue Christmas	dataset/trad/Blue Christmas (Dixieland Tunes).xml	1948.0	trad	Blue Christmas [trad]	Eb	major	4.0	4.0	-3.0	1948.0	AB	4/4	Eb major
1280	dataset/trad/Blue Hawaii.xml	Leo Robin, Ralph Rainger	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Hawaii	dataset/trad/Blue Hawaii.xml	1936.0	trad	Blue Hawaii [trad]	Bb	major	4.0	4.0	-2.0	1936.0	AABA	4/4	Bb major
1281	dataset/trad/Blue Lou (Dixieland Tunes).xml	Sampson, Mills	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Lou	dataset/trad/Blue Lou (Dixieland Tunes).xml	1933.0	trad	Blue Lou [trad]	Bb	major	4.0	4.0	-2.0	1933.0	AABA	4/4	Bb major
1282	dataset/trad/Blue Turning Grey.xml	Fats Waller, Andy Razaf	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Turning Grey	dataset/trad/Blue Turning Grey.xml	1929.0	trad	Blue Turning Grey [trad]	Bb	major	4.0	4.0	-2.0	1929.0	AABA	4/4	Bb major
1283	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	Swanstone, McCarron, Morgan	Medium Swing	{'1': 'A'}	32.0	2.0	Blues My Naughy Sweetie Gives To Me	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	1919.0	trad	Blues My Naughy Sweetie Gives To Me [trad]	G	minor	4.0	4.0	-2.0	1919.0	A	4/4	G minor
1284	dataset/trad/Boodle-Am-Shake.xml	Jack Palmer, Spencer Williams	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Boodle-Am-Shake	dataset/trad/Boodle-Am-Shake.xml	1926.0	trad	Boodle-Am-Shake [trad]	Bb	major	4.0	4.0	-2.0	1926.0	AABA	4/4	Bb major
1285	dataset/trad/Brahms' Lullaby.xml	Brahms	Medium Swing	{'1': 'A', '9': 'B'}	16.0	1.0	Brahms' Lullaby	dataset/trad/Brahms' Lullaby.xml	1868.0	trad	Brahms' Lullaby [trad]	Bb	major	4.0	4.0	-2.0	1900.0	AB	4/4	Bb major
1286	dataset/trad/Breezin' Along With The Breeze.xml	Whiting, Gillespie, Simons	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Breezin' Along With The Breeze	dataset/trad/Breezin' Along With The Breeze.xml	1926.0	trad	Breezin' Along With The Breeze [trad]	F	major	4.0	4.0	-1.0	1926.0	AABA	4/4	F major
1287	dataset/trad/Buddy Bolden's Blues.xml	Jelly Roll Morton	Medium Blues	{'1': 'A', '9': 'A'}	16.0	2.0	Buddy Bolden's Blues	dataset/trad/Buddy Bolden's Blues.xml	1923.0	trad	Buddy Bolden's Blues [trad]	F	major	4.0	4.0	-1.0	1923.0	AA	4/4	F major
1288	dataset/trad/C'Est Magnifique.xml	Cole Albert Porter	Medium Swing	{'1': 'A', '17': 'B'}	32.0	1.0	C'Est Magnifique	dataset/trad/C'Est Magnifique.xml	1953.0	trad	C'Est Magnifique [trad]	Bb	major	4.0	4.0	-2.0	1953.0	AB	4/4	Bb major
1289	dataset/trad/Cabaret.xml	John Kander, Fred Ebb	Medium Swing	{'1': 'A', '17': 'A', '33': 'B', '41': 'A'}	56.0	2.0	Cabaret	dataset/trad/Cabaret.xml	1966.0	trad	Cabaret [trad]	Eb	major	4.0	4.0	-3.0	1966.0	AABA	4/4	Eb major
1290	dataset/trad/Careless Love.xml	W C Handy, Spencer Williams,	Medium Swing	{'1': 'A'}	16.0	1.0	Careless Love	dataset/trad/Careless Love.xml	1921.0	trad	Careless Love [trad]	F	major	4.0	4.0	-1.0	1921.0	A	4/4	F major
1291	dataset/trad/Carolina Moon.xml	Joseph A Burke, Benny Davis	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	1.0	Carolina Moon	dataset/trad/Carolina Moon.xml	1928.0	trad	Carolina Moon [trad]	F	major	4.0	4.0	-1.0	1928.0	AABA	4/4	F major
1292	dataset/trad/Carry Me Back To Old Virginny.xml	James Allen Bland	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Carry Me Back To Old Virginny	dataset/trad/Carry Me Back To Old Virginny.xml	1878.0	trad	Carry Me Back To Old Virginny [trad]	F	major	4.0	4.0	-1.0	1900.0	AABA	4/4	F major
1293	dataset/trad/Cherry.xml	Don Redman, Ray Gilbert	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Cherry	dataset/trad/Cherry.xml	1928.0	trad	Cherry [trad]	Bb	major	4.0	4.0	-2.0	1928.0	AABA	4/4	Bb major
1294	dataset/trad/Chicken.xml	Cole, Johnson, Accooe	Medium Up Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Chicken	dataset/trad/Chicken.xml	1899.0	trad	Chicken [trad]	Bb	major	4.0	4.0	-2.0	1900.0	AABA	4/4	Bb major
1295	dataset/trad/China Boy (Dixieland Tunes).xml	Dick Winfree, Phil Boutelje	Medium Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	2.0	China Boy	dataset/trad/China Boy (Dixieland Tunes).xml	1922.0	trad	China Boy [trad]	F	major	4.0	4.0	-1.0	1922.0	ABCD	4/4	F major
1296	dataset/trad/Chinatown, My Chinatown.xml	Jean Schwartz, William Jerome	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Chinatown, My Chinatown	dataset/trad/Chinatown, My Chinatown.xml	1906.0	trad	Chinatown, My Chinatown [trad]	Bb	major	4.0	4.0	-2.0	1906.0	AB	4/4	Bb major
1297	dataset/trad/Chloe (The Song Of The Swamp).xml	Neil Moret, Gustave Kahn	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Chloe (The Song Of The Swamp)	dataset/trad/Chloe (The Song Of The Swamp).xml	1927.0	trad	Chloe (The Song Of The Swamp) [trad]	C	major	4.0	4.0	0.0	1927.0	AB	4/4	C major
1298	dataset/trad/City Of A Million Dreams (Years).xml	Burke, Rose	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	City Of A Million Dreams (Years)	dataset/trad/City Of A Million Dreams (Years).xml	1966.0	trad	City Of A Million Dreams (Years) [trad]	Eb	major	4.0	4.0	-3.0	1966.0	AABA	4/4	Eb major
1299	dataset/trad/Coquette (Dixieland Tunes).xml	Johnny Green, Carmen Lombardo, Gustave Kahn	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Coquette	dataset/trad/Coquette (Dixieland Tunes).xml	1928.0	trad	Coquette [trad]	Eb	major	4.0	4.0	-3.0	1928.0	AABA	4/4	Eb major
1300	dataset/trad/Creole Jazz.xml	Claude Luter	Medium Swing	{'1': 'A', '16': 'B'}	31.0	1.0	Creole Jazz	dataset/trad/Creole Jazz.xml		trad	Creole Jazz [trad]	Bb	major	4.0	4.0	-2.0		AB	4/4	Bb major
1301	dataset/trad/Curse Of An Aching Heart, The 1.xml	Al Piantadosi, Henry Fink	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Curse Of An Aching Heart, The	dataset/trad/Curse Of An Aching Heart, The 1.xml	1913.0	trad	Curse Of An Aching Heart, The [trad]	Bb	major	4.0	4.0	-2.0	1913.0	AB	4/4	Bb major
1302	dataset/trad/Dancing With Tears In My Eyes.xml	Burke, Dubin	Medium Waltz	{'1': 'A', '9': 'B', '17': 'C', '25': 'A'}	32.0	1.0	Dancing With Tears In My Eyes	dataset/trad/Dancing With Tears In My Eyes.xml	1930.0	trad	Dancing With Tears In My Eyes [trad]	Eb	major	4.0	4.0	-3.0	1930.0	ABCA	4/4	Eb major
1303	dataset/trad/Darkness On The Delta.xml	Jerry Livingston, Marty Symes, Al J Neiburg	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Darkness On The Delta	dataset/trad/Darkness On The Delta.xml	1932.0	trad	Darkness On The Delta [trad]	Eb	major	4.0	4.0	-3.0	1932.0	AABA	4/4	Eb major
1304	dataset/trad/Darktown Strutters' Ball.xml	Shelton Brooks	Medium Swing	{'1': 'A', '9': 'B'}	20.0	2.0	Darktown Strutters' Ball	dataset/trad/Darktown Strutters' Ball.xml	1917.0	trad	Darktown Strutters' Ball [trad]	F	major	4.0	4.0	-1.0	1917.0	AB	4/4	F major
1305	dataset/trad/Deed I Do (Dixieland Tunes).xml	Hirsch-Rose	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Deed I Do	dataset/trad/Deed I Do (Dixieland Tunes).xml	1926.0	trad	Deed I Do [trad]	Eb	major	4.0	4.0	-3.0	1926.0	AABA	4/4	Eb major
1306	dataset/trad/Do What Ory Say.xml	Edward 'Kid' Ory	Medium Swing	{'1': 'A'}	15.0	2.0	Do What Ory Say	dataset/trad/Do What Ory Say.xml	1945.0	trad	Do What Ory Say [trad]	Bb	major	4.0	4.0	-2.0	1945.0	A	4/4	Bb major
1307	dataset/trad/Do You Ever Think Of Me.xml	Burtnett, Kerr, Cooper	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Do You Ever Think Of Me	dataset/trad/Do You Ever Think Of Me.xml	1920.0	trad	Do You Ever Think Of Me [trad]	Eb	major	4.0	4.0	-3.0	1920.0	AB	4/4	Eb major
1308	dataset/trad/Do Your Duty.xml	'Kid' Wesley, 'Sox' Wilson	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Do Your Duty	dataset/trad/Do Your Duty.xml	1933.0	trad	Do Your Duty [trad]	F	major	4.0	4.0	-1.0	1933.0	AABA	4/4	F major
1309	dataset/trad/Doctor Jazz.xml	Joseph 'King' Oliver, Walter Melrose	Medium Swing	{'1': 'verse', '9': 'A', '25': 'B'}	40.0	2.0	Doctor Jazz	dataset/trad/Doctor Jazz.xml	1927.0	trad	Doctor Jazz [trad]	Eb	major	4.0	4.0	-3.0	1927.0	verseAB	4/4	Eb major
1310	dataset/trad/Don't Bring Lulu.xml	Raymond Henderson, Lew Brown, Billy Rose	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	3.0	Don't Bring Lulu	dataset/trad/Don't Bring Lulu.xml	1925.0	trad	Don't Bring Lulu [trad]	Bb	major	4.0	4.0	-2.0	1925.0	ABAC	4/4	Bb major
1311	dataset/trad/Don't Dilly Dally (My Old Man Said Follow The Van).xml	Charles Collins, Fred W Leigh	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Don't Dilly Dally (My Old Man Said Follow The Van)	dataset/trad/Don't Dilly Dally (My Old Man Said Follow The Van).xml	1919.0	trad	Don't Dilly Dally (My Old Man Said Follow The Van) [trad]	Eb	major	4.0	4.0	-3.0	1919.0	AB	4/4	Eb major
1312	dataset/trad/Don't Sing Aloha When I Go.xml	Walter Smith, Ben Black, Neil Moret	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Don't Sing Aloha When I Go	dataset/trad/Don't Sing Aloha When I Go.xml	1926.0	trad	Don't Sing Aloha When I Go [trad]	Bb	major	4.0	4.0	-2.0	1926.0	AABA	4/4	Bb major
1313	dataset/trad/Don't Sit Under The Apple Tree.xml	Sam H Stept, Lew Brown, Charlie Tobias	Medium Swing	{'1': 'A', '17': 'A', '33': 'B'}	48.0	2.0	Don't Sit Under The Apple Tree	dataset/trad/Don't Sit Under The Apple Tree.xml	1942.0	trad	Don't Sit Under The Apple Tree [trad]	F	major	4.0	4.0	-1.0	1942.0	AAB	4/4	F major
1314	dataset/trad/Don't Sweetheart Me.xml	Charlie Tobias, Cliff Friend	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Don't Sweetheart Me	dataset/trad/Don't Sweetheart Me.xml	1944.0	trad	Don't Sweetheart Me [trad]	F	major	4.0	4.0	-1.0	1944.0	AABA	4/4	F major
1315	dataset/trad/Drifting And Dreaming.xml	Alstyne, Schmidt, Curtis, Gillespie	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Drifting And Dreaming	dataset/trad/Drifting And Dreaming.xml	1925.0	trad	Drifting And Dreaming [trad]	F	major	4.0	4.0	-1.0	1925.0	AABA	4/4	F major
1316	dataset/trad/Drop Me Off In Harlem.xml	Edward Kennedy (Duke) Ellington, Nick Kenny	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Drop Me Off In Harlem	dataset/trad/Drop Me Off In Harlem.xml	1933.0	trad	Drop Me Off In Harlem [trad]	C	major	4.0	4.0	0.0	1933.0	AABA	4/4	C major
1317	dataset/trad/Early Hours.xml	Lonnie Donegan, Monty Sunshine	Medium Swing	{'1': 'A'}	16.0	2.0	Early Hours	dataset/trad/Early Hours.xml	1954.0	trad	Early Hours [trad]	Bb	major	4.0	4.0	-2.0	1954.0	A	4/4	Bb major
1318	dataset/trad/Easter Parade.xml	Irving Berlin	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A', '33': 'A'}	40.0	2.0	Easter Parade	dataset/trad/Easter Parade.xml	1933.0	trad	Easter Parade [trad]	G	major	4.0	4.0	1.0	1933.0	AABAA	4/4	G major
1319	dataset/trad/Egyptian Fantasy.xml	Sidney Bechet	Medium Swing	{'1': 'A', '9': 'A', '17': 'B'}	32.0	2.0	Egyptian Fantasy	dataset/trad/Egyptian Fantasy.xml	1941.0	trad	Egyptian Fantasy [trad]	G	minor	4.0	4.0	-2.0	1941.0	AAB	4/4	G minor
1320	dataset/trad/Enjoy Yourself, It's Later Than You Think.xml	Herb Magidson, Carl Sigman	Medium Swing	{'1': 'A'}	16.0	1.0	Enjoy Yourself, It's Later Than You Think	dataset/trad/Enjoy Yourself, It's Later Than You Think.xml	1948.0	trad	Enjoy Yourself, It's Later Than You Think [trad]	C	major	4.0	4.0	0.0	1948.0	A	4/4	C major
1321	dataset/trad/Everybody Loves Somebody.xml	Unknown Composer	Medium Swing	{'1': 'A', '9': 'A', '17': 'B'}	32.0	3.0	Everybody Loves Somebody	dataset/trad/Everybody Loves Somebody.xml		trad	Everybody Loves Somebody [trad]	F	major	4.0	4.0	-1.0		AAB	4/4	F major
1322	dataset/trad/Everywhere You Go, Sunshine Follows You.xml	Larry Shay, Joseph Goodwin, Mark Fisher	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Everywhere You Go, Sunshine Follows You	dataset/trad/Everywhere You Go, Sunshine Follows You.xml	1927.0	trad	Everywhere You Go, Sunshine Follows You [trad]	Eb	major	4.0	4.0	-3.0	1927.0	AB	4/4	Eb major
1323	dataset/trad/Fair And Square In Love.xml	'Fats' Waller, Andy Razaf, Ada Roeter	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Fair And Square In Love	dataset/trad/Fair And Square In Love.xml	1938.0	trad	Fair And Square In Love [trad]	Eb	major	4.0	4.0	-3.0	1938.0	AB	4/4	Eb major
1324	dataset/trad/Far Away Blues.xml	George Brooks (AKA Fletcher Henderson)	Medium Swing	{'1': 'A', '17': 'A'}	32.0	2.0	Far Away Blues	dataset/trad/Far Away Blues.xml	1924.0	trad	Far Away Blues [trad]	Bb	major	4.0	4.0	-2.0	1924.0	AA	4/4	Bb major
1325	dataset/trad/Fish Seller, The.xml	Sidney Bechet, Fernand Bonifay	Medium Swing	{'1': 'A', '17': 'B', '25': 'B', '33': 'C'}	48.0	1.0	Fish Seller, The	dataset/trad/Fish Seller, The.xml	1952.0	trad	Fish Seller, The [trad]	Bb	major	4.0	4.0	-2.0	1952.0	ABBC	4/4	Bb major
1326	dataset/trad/Five Foot Two.xml	Henderson, Lewis, Young	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Five Foot Two	dataset/trad/Five Foot Two.xml	1925.0	trad	Five Foot Two [trad]	Bb	major	4.0	4.0	-2.0	1925.0	AABA	4/4	Bb major
1327	dataset/trad/Five Minutes More.xml	Jule Styne, Sammy Cahn	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Five Minutes More	dataset/trad/Five Minutes More.xml	1946.0	trad	Five Minutes More [trad]	Bb	major	4.0	4.0	-2.0	1946.0	AABA	4/4	Bb major
1328	dataset/trad/Four Or Five Times.xml	B Gay, M Hellman	Medium Swing	{'1': 'A'}	16.0	2.0	Four Or Five Times	dataset/trad/Four Or Five Times.xml	1927.0	trad	Four Or Five Times [trad]	Eb	major	4.0	4.0	-3.0	1927.0	A	4/4	Eb major
1329	dataset/trad/Georgia On My Mind  (Dixieland Tunes).xml	Carmichael, Gorrell, Connelly	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Georgia On My Mind	dataset/trad/Georgia On My Mind  (Dixieland Tunes).xml	1930.0	trad	Georgia On My Mind [trad]	F	major	4.0	4.0	-1.0	1930.0	AABA	4/4	F major
1330	dataset/trad/Get Out And Get Under The Moon.xml	Shay, Tobias, Jerome	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Get Out And Get Under The Moon	dataset/trad/Get Out And Get Under The Moon.xml	1928.0	trad	Get Out And Get Under The Moon [trad]	F	major	4.0	4.0	-1.0	1928.0	AABA	4/4	F major
1331	dataset/trad/Ghost Of A Chance (Dixieland Tunes), A.xml	Victor Young, Crosby, Washington	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Ghost Of A Chance , A	dataset/trad/Ghost Of A Chance (Dixieland Tunes), A.xml	1932.0	trad	Ghost Of A Chance , A [trad]	C	major	4.0	4.0	0.0	1932.0	AABA	4/4	C major
1332	dataset/trad/Girl Of My Dreams.xml	Sunny Clapp, Otto A Harbach	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Girl Of My Dreams	dataset/trad/Girl Of My Dreams.xml	1927.0	trad	Girl Of My Dreams [trad]	Bb	major	4.0	4.0	-2.0	1927.0	AABA	4/4	Bb major
