id	file_name	style	sections	num_bars	max_num_chords_per_bar	title	file_path	year	playlist	title_playlist	tune_key	tune_mode	beats	beat_time	cycle_fifths_order	year_truncated	structure	time_signature	tonality	id	musicbrainz_id	musicbrainz_composer	musicbrainz_lyricist	musicbrainz_type	wikidata_id	wikidata_description	wikidata_allmusic	wiki_link	composer
990	dataset/jazz1350/Song Is You, The.xml	Up Tempo Swing	{'1': 'A', '17': 'A', '33': 'B', '49': 'A'}	64.0	2.0	Song Is You, The	dataset/jazz1350/Song Is You, The.xml	1932.0	jazz1350	Song Is You, The [jazz1350]	C	major	4.0	4.0	0.0	1932.0	AABA	4/4	C major	1079	41d1133b-22a4-3511-b1ad-46de455831c5	['Jerome Kern']	['Oscar Hammerstein II']	Song	Q7765213	"original show tune composed by Jerome Kern, lyrics by Oscar Hammerstein II; from the 1932 musical ""Music in the Air"""	mc0002455626	https://en.wikipedia.org/wiki/The_Song_Is_You	Jerome Kern
991	dataset/jazz1350/Sonnymoon For Two.xml	Medium Up Swing	{'1': 'A'}	12.0	2.0	Sonnymoon For Two	dataset/jazz1350/Sonnymoon For Two.xml		jazz1350	Sonnymoon For Two [jazz1350]	Bb	major	4.0	4.0	-2.0		A	4/4	Bb major	1080	70e32477-181b-3a30-8992-ced7c3be32d1	['Sonny Rollins']	[]	Song					Sonny Rollins
992	dataset/jazz1350/Soon.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	Soon	dataset/jazz1350/Soon.xml	1927.0	jazz1350	Soon [jazz1350]	Eb	major	4.0	4.0	-3.0	1927.0	ABAC	4/4	Eb major	1081	ddf678a6-a75f-3235-bf12-702c61180860	['George Gershwin']	['Ira Gershwin']	Song	Q7562677	"original show tune by George & Ira Gershwin; from the 1927 musical ""Strike Up the Band"""	mc0002452168	https://en.wikipedia.org/wiki/Soon_(1927_song)	George Gershwin
993	dataset/jazz1350/Sophisticated Lady.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Sophisticated Lady	dataset/jazz1350/Sophisticated Lady.xml	1933.0	jazz1350	Sophisticated Lady [jazz1350]	Ab	major	4.0	4.0	-4.0	1933.0	AABA	4/4	Ab major	1082	b831f84a-b8d4-30cf-a875-6f1cda2f66ea	['Duke Ellington']	['Irving Mills', 'Mitchell Parish']	Song	Q1851091	song composed by Duke Ellington, lyrics by Irving Mills and Mitchell Parish	mc0002546470	https://en.wikipedia.org/wiki/Sophisticated_Lady	Duke Ellington
994	dataset/jazz1350/Sorcerer, The.xml	Up Tempo Swing	{'1': 'A'}	16.0	1.0	Sorcerer, The	dataset/jazz1350/Sorcerer, The.xml	1982.0	jazz1350	Sorcerer, The [jazz1350]	C#	major	4.0	4.0	-5.0	1982.0	A	4/4	C# major	1083	b396551d-e362-45f4-94ef-5264bf97317a	['Herbie Hancock']	[]						Herbie Hancock
995	dataset/jazz1350/Soul Eyes.xml	Ballad	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	Soul Eyes	dataset/jazz1350/Soul Eyes.xml	1964.0	jazz1350	Soul Eyes [jazz1350]	C	minor	4.0	4.0	-3.0	1964.0	ABAC	4/4	C minor	1084	99c40aca-bc94-4ba3-9605-bfb0cb26a0ea	['Mal Waldron']	[]	Song	Q7564219	song composed by Mal Waldron performed by Mal Waldron		https://en.wikipedia.org/wiki/Soul_Eyes	Mal Waldron
996	dataset/jazz1350/Soultrane.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Soultrane	dataset/jazz1350/Soultrane.xml	1962.0	jazz1350	Soultrane [jazz1350]	Eb	major	4.0	4.0	-3.0	1962.0	AABA	4/4	Eb major	1085	f1ea9c67-ec51-4c24-b08c-130d34cea497	['Tadd Dameron']	[]	Song					Tadd Dameron
997	dataset/jazz1350/Sound Lee.xml	Medium Up Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Sound Lee	dataset/jazz1350/Sound Lee.xml		jazz1350	Sound Lee [jazz1350]	Eb	major	4.0	4.0	-3.0		AB	4/4	Eb major	1086	78bcb900-d985-4533-b6df-61004ee8c995	['Lee Konitz']	[]	Song					Lee Konitz
998	dataset/jazz1350/Souvenir.xml	Ballad	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	36.0	2.0	Souvenir	dataset/jazz1350/Souvenir.xml		jazz1350	Souvenir [jazz1350]	Eb	major	4.0	4.0	-3.0		ABAC	4/4	Eb major	1087	65fe31aa-3929-4c50-b253-0245b0b0432a	['Benny Carter']	[]						Benny Carter
999	dataset/jazz1350/Spain.xml	Latin	{'1': 'A'}	24.0	1.0	Spain	dataset/jazz1350/Spain.xml	1971.0	jazz1350	Spain [jazz1350]	B	minor	4.0	4.0	2.0	1971.0	A	4/4	B minor	1088	a17b1710-7400-38e9-a4aa-32e09f28a103	['Chick Corea']	[]						Chick Corea
1000	dataset/jazz1350/Speak Like A Child.xml	Bossa Nova	{'1': 'A', '27': 'B'}	52.0	2.0	Speak Like A Child	dataset/jazz1350/Speak Like A Child.xml	1982.0	jazz1350	Speak Like A Child [jazz1350]	A	minor	4.0	4.0	0.0	1982.0	AB	4/4	A minor	1089	79111682-a6ff-315b-901a-e12144f73c64	['Herbie Hancock']	[]						Herbie Hancock
1001	dataset/jazz1350/Speak Low.xml	Medium Swing	{'1': 'A', '17': 'A', '33': 'B'}	46.0	2.0	Speak Low	dataset/jazz1350/Speak Low.xml	1943.0	jazz1350	Speak Low [jazz1350]	F	major	4.0	4.0	-1.0	1943.0	AAB	4/4	F major	1090	9721f999-fdb5-3331-94da-13a3125d3c19	['Kurt Weill']	['Ogden Nash']	Song	Q1799926	original show tune composed by Kurt Weill with lyrics by Ogden Nash; from the 1943 musical One Touch of Venus	mc0002485023	https://en.wikipedia.org/wiki/Speak_Low	Kurt Weill
1002	dataset/jazz1350/Speak No Evil.xml	Medium Swing	{'1': 'A', '15': 'A', '29': 'B', '37': 'A'}	50.0	2.0	Speak No Evil	dataset/jazz1350/Speak No Evil.xml	1965.0	jazz1350	Speak No Evil [jazz1350]	C	minor	4.0	4.0	-3.0	1965.0	AABA	4/4	C minor	1091	d0bcb9c9-59ba-4e6e-a027-a01a1c45fe9c	['Wayne Shorter']	[]						Wayne Shorter
1003	dataset/jazz1350/Spring Is Here.xml	Ballad	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	36.0	3.0	Spring Is Here	dataset/jazz1350/Spring Is Here.xml	1938.0	jazz1350	Spring Is Here [jazz1350]	Ab	major	4.0	4.0	-4.0	1938.0	ABAC	4/4	Ab major	1094	6c516b2c-7134-39b1-8f84-4bbb46ed593c	['Richard Rodgers']	['Lorenz Hart']	Song	Q3364737	"original show tune written and composed by Rodgers and Hart; from the 1938 musical ""I Married an Angel"""		https://en.wikipedia.org/wiki/Spring_Is_Here	Richard Rodgers
1004	dataset/jazz1350/St. James Infirmary.xml	Medium Swing	{'1': 'A'}	8.0	2.0	St. James Infirmary	dataset/jazz1350/St. James Infirmary.xml	1928.0	jazz1350	St. James Infirmary [jazz1350]	F	minor	4.0	4.0	-4.0	1928.0	A	4/4	F minor	1095	5658ab32-7550-4527-a34b-b099150c9c8a	['Billy Joel']	['Billy Joel']	Song					Billy Joel
1005	dataset/jazz1350/St. Louis Blues.xml	Medium Swing	{'1': 'A'}	12.0	1.0	St. Louis Blues	dataset/jazz1350/St. Louis Blues.xml	1914.0	jazz1350	St. Louis Blues [jazz1350]	G	major	4.0	4.0	1.0	1914.0	A	4/4	G major	1096	a684800a-c0b0-3dda-ab78-d09f79ca7cd3	['William Christopher Handy']	['William Christopher Handy']	Song	Q1086635	song		https://en.wikipedia.org/wiki/Saint_Louis_Blues_(song)	William Christopher Handy
1006	dataset/jazz1350/St. Thomas.xml	Latin	{'1': 'A'}	16.0	2.0	St. Thomas	dataset/jazz1350/St. Thomas.xml	1963.0	jazz1350	St. Thomas [jazz1350]	C	major	4.0	4.0	0.0	1963.0	A	4/4	C major	1097	0abe6ce7-802a-3746-802a-55af2c96908a	['Sonny Rollins']	['Sonny Rollins']	Song	Q24232	1955 song by Sonny Rollins		https://en.wikipedia.org/wiki/St._Thomas_(song)	Sonny Rollins
1007	dataset/jazz1350/Stablemates.xml	Medium Swing	{'1': 'A', '15': 'B', '23': 'A'}	36.0	2.0	Stablemates	dataset/jazz1350/Stablemates.xml	1955.0	jazz1350	Stablemates [jazz1350]	C#	major	4.0	4.0	-5.0	1955.0	ABA	4/4	C# major	1098	8324a0eb-0579-3b21-b94f-dd6b84bb817b	['Benny Golson']	[]	Song					Benny Golson
1008	dataset/jazz1350/Stairway To The Stars.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Stairway To The Stars	dataset/jazz1350/Stairway To The Stars.xml	1934.0	jazz1350	Stairway To The Stars [jazz1350]	C	major	4.0	4.0	0.0	1934.0	AABA	4/4	C major	1099	126023cf-516c-35f6-9f24-26bd3508b213	['Frank Signorelli', 'Matty Malneck']	['Mitchell Parish']	Song	Q7597119	song composed by Frank Signorelli and Matty Malneck, with lyrics by Mitchell Parish; performed by Ella Fitzgerald and others		https://en.wikipedia.org/wiki/Stairway_to_the_Stars	Frank Signorelli
1008	dataset/jazz1350/Stairway To The Stars.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Stairway To The Stars	dataset/jazz1350/Stairway To The Stars.xml	1934.0	jazz1350	Stairway To The Stars [jazz1350]	C	major	4.0	4.0	0.0	1934.0	AABA	4/4	C major	1099	126023cf-516c-35f6-9f24-26bd3508b213	['Frank Signorelli', 'Matty Malneck']	['Mitchell Parish']	Song	Q7597119	song composed by Frank Signorelli and Matty Malneck, with lyrics by Mitchell Parish; performed by Ella Fitzgerald and others		https://en.wikipedia.org/wiki/Stairway_to_the_Stars	Matty Malneck
1009	dataset/jazz1350/Star Dust.xml	Ballad	{'1': 'verse', '17': 'A', '25': 'B', '33': 'A', '41': 'C'}	48.0	3.0	Star Dust	dataset/jazz1350/Star Dust.xml	1928.0	jazz1350	Star Dust [jazz1350]	C#	major	4.0	4.0	-5.0	1928.0	verseABAC	4/4	C# major	1100		[]	[]						Hoagy Carmichael
1010	dataset/jazz1350/Star Eyes.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	36.0	3.0	Star Eyes	dataset/jazz1350/Star Eyes.xml	1943.0	jazz1350	Star Eyes [jazz1350]	Eb	major	4.0	4.0	-3.0	1943.0	AABA	4/4	Eb major	1101	fb453b0b-a038-3dd5-b1e4-601f5eb6b17e	['Don Raye', 'Gene de Paul']	[]	Song	Q15075093	song composed by Gene de Paul, Don Raye performed by Johnny Mathis		https://en.wikipedia.org/wiki/Star_Eyes_(song)	Don Raye
1010	dataset/jazz1350/Star Eyes.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	36.0	3.0	Star Eyes	dataset/jazz1350/Star Eyes.xml	1943.0	jazz1350	Star Eyes [jazz1350]	Eb	major	4.0	4.0	-3.0	1943.0	AABA	4/4	Eb major	1101	fb453b0b-a038-3dd5-b1e4-601f5eb6b17e	['Don Raye', 'Gene de Paul']	[]	Song	Q15075093	song composed by Gene de Paul, Don Raye performed by Johnny Mathis		https://en.wikipedia.org/wiki/Star_Eyes_(song)	Gene de Paul
1011	dataset/jazz1350/Star-Crossed Lovers, The.xml	Ballad	{'1': 'A', '9': 'B', '17': 'C'}	22.0	3.0	Star-Crossed Lovers, The	dataset/jazz1350/Star-Crossed Lovers, The.xml	1956.0	jazz1350	Star-Crossed Lovers, The [jazz1350]	C#	major	4.0	4.0	-5.0	1956.0	ABC	4/4	C# major	1102	3e1b24c2-a4ed-4981-8535-4e4a2d90b591	['Billy Strayhorn', 'Duke Ellington']	[]	Song					Billy Strayhorn
1011	dataset/jazz1350/Star-Crossed Lovers, The.xml	Ballad	{'1': 'A', '9': 'B', '17': 'C'}	22.0	3.0	Star-Crossed Lovers, The	dataset/jazz1350/Star-Crossed Lovers, The.xml	1956.0	jazz1350	Star-Crossed Lovers, The [jazz1350]	C#	major	4.0	4.0	-5.0	1956.0	ABC	4/4	C# major	1102	3e1b24c2-a4ed-4981-8535-4e4a2d90b591	['Billy Strayhorn', 'Duke Ellington']	[]	Song					Duke Ellington
1012	dataset/jazz1350/Stars Fell On Alabama.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Stars Fell On Alabama	dataset/jazz1350/Stars Fell On Alabama.xml	1934.0	jazz1350	Stars Fell On Alabama [jazz1350]	C	major	4.0	4.0	0.0	1934.0	AABA	4/4	C major	1103	45063ef2-f51d-37af-b404-c23854c4ad51	['Frank Perkins']	['Mitchell Parish']	Song	Q7602313	original song composed by Frank Perkins with lyrics by Mitchell Parish	mc0002419219	https://en.wikipedia.org/wiki/Stars_Fell_on_Alabama	Frank Perkins
1013	dataset/jazz1350/Stella By Starlight.xml	Medium Swing	{'1': 'A', '17': 'B', '25': 'C'}	32.0	2.0	Stella By Starlight	dataset/jazz1350/Stella By Starlight.xml	1946.0	jazz1350	Stella By Starlight [jazz1350]	Bb	major	4.0	4.0	-2.0	1946.0	ABC	4/4	Bb major	1104	cddc1524-251c-30a7-9cf0-8e1e602deada	['Victor Young']	['Ned Washington']	Song	Q598915	song		https://en.wikipedia.org/wiki/Stella_by_Starlight	Victor Young
1014	dataset/jazz1350/Stolen Moments.xml	Medium Swing	{'1': 'intro', '5': 'intro', '9': 'A', '17': 'B'}	24.0	2.0	Stolen Moments	dataset/jazz1350/Stolen Moments.xml	1962.0	jazz1350	Stolen Moments [jazz1350]	C	minor	4.0	4.0	-3.0	1962.0	introintroAB	4/4	C minor	1105	af0b6844-5a5a-3009-85de-17ac8b42863b	['Oliver Nelson']	['Mark Murphy']	Song					Oliver Nelson
1015	dataset/jazz1350/Stompin' At The Savoy.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Stompin' At The Savoy	dataset/jazz1350/Stompin' At The Savoy.xml	1936.0	jazz1350	Stompin' At The Savoy [jazz1350]	C#	major	4.0	4.0	-5.0	1936.0	AABA	4/4	C# major	1106	98d6dbeb-8672-39ef-a10f-eae069a2075c	['Benny Goodman', 'Chick Webb', 'Edgar Sampson']	['Andy Razaf']	Song	Q7618804	1936 jazz standard composed by Benny Goodman, Chick Webb, Edgar Sampson with lyrics by Andy Razaf		https://en.wikipedia.org/wiki/Stompin%27_at_the_Savoy	Benny Goodman
1015	dataset/jazz1350/Stompin' At The Savoy.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Stompin' At The Savoy	dataset/jazz1350/Stompin' At The Savoy.xml	1936.0	jazz1350	Stompin' At The Savoy [jazz1350]	C#	major	4.0	4.0	-5.0	1936.0	AABA	4/4	C# major	1106	98d6dbeb-8672-39ef-a10f-eae069a2075c	['Benny Goodman', 'Chick Webb', 'Edgar Sampson']	['Andy Razaf']	Song	Q7618804	1936 jazz standard composed by Benny Goodman, Chick Webb, Edgar Sampson with lyrics by Andy Razaf		https://en.wikipedia.org/wiki/Stompin%27_at_the_Savoy	Chick Webb
1015	dataset/jazz1350/Stompin' At The Savoy.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Stompin' At The Savoy	dataset/jazz1350/Stompin' At The Savoy.xml	1936.0	jazz1350	Stompin' At The Savoy [jazz1350]	C#	major	4.0	4.0	-5.0	1936.0	AABA	4/4	C# major	1106	98d6dbeb-8672-39ef-a10f-eae069a2075c	['Benny Goodman', 'Chick Webb', 'Edgar Sampson']	['Andy Razaf']	Song	Q7618804	1936 jazz standard composed by Benny Goodman, Chick Webb, Edgar Sampson with lyrics by Andy Razaf		https://en.wikipedia.org/wiki/Stompin%27_at_the_Savoy	Edgar Sampson
1016	dataset/jazz1350/Stormy Weather.xml	Ballad	{'1': 'A', '9': 'A', '19': 'B', '27': 'A'}	36.0	3.0	Stormy Weather	dataset/jazz1350/Stormy Weather.xml	1933.0	jazz1350	Stormy Weather [jazz1350]	G	major	4.0	4.0	1.0	1933.0	AABA	4/4	G major	1107	6711fe46-c3a7-3bc1-abbe-0d4bba53bcc6	['Harold Arlen']	['Ted Koehler']	Song	Q3238185	original song composed by Harold Arlen with words by Ted Koehler; first recorded by Ethel Waters	mc0002373293	https://en.wikipedia.org/wiki/Stormy_Weather_(song)	Harold Arlen
1017	dataset/jazz1350/Straight Life.xml	Latin	{'1': 'A', '9': 'B', '17': 'C'}	24.0	1.0	Straight Life	dataset/jazz1350/Straight Life.xml	1972.0	jazz1350	Straight Life [jazz1350]	F	major	4.0	4.0	-1.0	1972.0	ABC	4/4	F major	1108	f3adcd05-26a3-4595-ba6b-5a9b47c7b454	['Freddie Hubbard']	[]						Freddie Hubbard
1018	dataset/jazz1350/Straight No Chaser.xml	Medium Up Swing	{'1': 'A'}	12.0	1.0	Straight No Chaser	dataset/jazz1350/Straight No Chaser.xml	1962.0	jazz1350	Straight No Chaser [jazz1350]	Bb	major	4.0	4.0	-2.0	1962.0	A	4/4	Bb major	1109	f989d10e-d5fb-307f-9275-8019a5081afe	['Thelonious Monk']	[]	Song	Q2353213	song composed by Thelonious Monk performed by Thelonious Monk		https://en.wikipedia.org/wiki/Straight,_No_Chaser_(composition)	Thelonious Monk
1019	dataset/jazz1350/Straight Street.xml	Up Tempo Swing	{'1': 'A', '13': 'A', '25': 'B', '37': 'A'}	48.0	2.0	Straight Street	dataset/jazz1350/Straight Street.xml		jazz1350	Straight Street [jazz1350]	Eb	minor	4.0	4.0	-6.0		AABA	4/4	Eb minor	1110	003d9eca-e7a2-35c2-ab8e-9fe712088917	['John Coltrane']	[]	Song					John Coltrane
1020	dataset/jazz1350/Straighten Up And Fly Right.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'B', '25': 'C', '33': 'D'}	40.0	3.0	Straighten Up And Fly Right	dataset/jazz1350/Straighten Up And Fly Right.xml	1943.0	jazz1350	Straighten Up And Fly Right [jazz1350]	Ab	major	4.0	4.0	-4.0	1943.0	ABBCD	4/4	Ab major	1111	460d2550-eb9d-34c4-b376-130a2e5a8cd3	['Irving Mills', 'Nat King Cole']	[]	Song	Q7621111	song composed by Irving Mills, Nat King Cole; first recorded by The King Cole Trio		https://en.wikipedia.org/wiki/Straighten_Up_and_Fly_Right	Irving Mills
1020	dataset/jazz1350/Straighten Up And Fly Right.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'B', '25': 'C', '33': 'D'}	40.0	3.0	Straighten Up And Fly Right	dataset/jazz1350/Straighten Up And Fly Right.xml	1943.0	jazz1350	Straighten Up And Fly Right [jazz1350]	Ab	major	4.0	4.0	-4.0	1943.0	ABBCD	4/4	Ab major	1111	460d2550-eb9d-34c4-b376-130a2e5a8cd3	['Irving Mills', 'Nat King Cole']	[]	Song	Q7621111	song composed by Irving Mills, Nat King Cole; first recorded by The King Cole Trio		https://en.wikipedia.org/wiki/Straighten_Up_and_Fly_Right	Nat King Cole
1021	dataset/jazz1350/Strangers In The Night.xml	Slow Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'A'}	32.0	2.0	Strangers In The Night	dataset/jazz1350/Strangers In The Night.xml	1966.0	jazz1350	Strangers In The Night [jazz1350]	F	major	4.0	4.0	-1.0	1966.0	ABCA	4/4	F major	1112	070c975e-373a-3863-9200-653ede41f4e1	['Bert Kaempfert']	['Charles Singleton', 'Eddie Snyder']	Song	Q1510219	FRAN SINATRA Y NANCY SINATRA		https://en.wikipedia.org/wiki/Strangers_in_the_Night	Bert Kaempfert
1022	dataset/jazz1350/Strayhorn 2.xml	Ballad	{'1': 'A'}	18.0	4.0	Strayhorn	dataset/jazz1350/Strayhorn 2.xml		jazz1350	Strayhorn [jazz1350]	D	major	4.0	4.0	2.0		A	4/4	D major	1113	e795f89e-a557-419f-b1e5-792ad384107d	['Gerry Mulligan']	[]	Song					Gerry Mulligan
1023	dataset/jazz1350/Street Of Dreams.xml	Ballad	{'1': 'verse', '17': 'A', '25': 'B'}	32.0	2.0	Street Of Dreams	dataset/jazz1350/Street Of Dreams.xml	1932.0	jazz1350	Street Of Dreams [jazz1350]	Eb	major	4.0	4.0	-3.0	1932.0	verseAB	4/4	Eb major	1114	94d4c98e-fa7a-4b64-a966-ffa4f941cfdd	['Victor Young']	['Sam M. Lewis']	Song	Q7623035	song performed by Bing Crosby		https://en.wikipedia.org/wiki/Street_of_Dreams_(1932_song)	Victor Young
1024	dataset/jazz1350/Strike Up The Band.xml	Up Tempo Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	2.0	Strike Up The Band	dataset/jazz1350/Strike Up The Band.xml	1927.0	jazz1350	Strike Up The Band [jazz1350]	Eb	major	4.0	4.0	-3.0	1927.0	ABCD	4/4	Eb major	1115	e681e229-56be-3c54-9c8d-884ddce93cd6	['George Gershwin']	['Ira Gershwin']	Song	Q7623799	song composed by George Gershwin		https://en.wikipedia.org/wiki/Strike_Up_the_Band_(song)	George Gershwin
1025	dataset/jazz1350/Strode Rode.xml	Medium Up Swing	{'1': 'A', '13': 'A', '25': 'B', '29': 'A'}	40.0	2.0	Strode Rode	dataset/jazz1350/Strode Rode.xml	1963.0	jazz1350	Strode Rode [jazz1350]	F	minor	4.0	4.0	-4.0	1963.0	AABA	4/4	F minor	1116	b8e42947-93f7-3c1e-b05d-f7a16625f5e8	['Sonny Rollins']	[]	Song					Sonny Rollins
1026	dataset/jazz1350/Strollin'.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	36.0	2.0	Strollin'	dataset/jazz1350/Strollin'.xml	1960.0	jazz1350	Strollin' [jazz1350]	C#	major	4.0	4.0	-5.0	1960.0	ABAC	4/4	C# major	1117	99eff778-9807-379d-849f-055b3fff6cd9	['Horace Silver']	[]	Song					Horace Silver
1027	dataset/jazz1350/Struttin' With Some Barbecue.xml	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Struttin' With Some Barbecue	dataset/jazz1350/Struttin' With Some Barbecue.xml	1928.0	jazz1350	Struttin' With Some Barbecue [jazz1350]	F	major	4.0	4.0	-1.0	1928.0	AB	4/4	F major	1118	a3679100-2906-3ac2-8d08-7b73424d5083	['Lil Hardin Armstrong']	[]	Song					Lil Hardin Armstrong
1028	dataset/jazz1350/Subconscious Lee.xml	Medium Up Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	1.0	Subconscious Lee	dataset/jazz1350/Subconscious Lee.xml	1958.0	jazz1350	Subconscious Lee [jazz1350]	C	major	4.0	4.0	0.0	1958.0	AABA	4/4	C major	1119	78bcb900-d985-4533-b6df-61004ee8c995	['Lee Konitz']	[]	Song					Lee Konitz
1029	dataset/jazz1350/Suddenly It's Spring.xml	Medium Swing	{'1': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Suddenly It's Spring	dataset/jazz1350/Suddenly It's Spring.xml	1943.0	jazz1350	Suddenly It's Spring [jazz1350]	Bb	major	4.0	4.0	-2.0	1943.0	ABA	4/4	Bb major	1120	0be9bc2e-c46c-4a60-9a4b-e1279a6e8355	['Jimmy Van Heusen']	['Johnny Burke']	Song					Jimmy Van Heusen
1030	dataset/jazz1350/Sugar.xml	Medium Swing	{'1': 'A'}	16.0	2.0	Sugar	dataset/jazz1350/Sugar.xml	1970.0	jazz1350	Sugar [jazz1350]	C	minor	4.0	4.0	-3.0	1970.0	A	4/4	C minor	1121	7d283c4a-8258-45d5-acdc-5bc776b356b3	['Stanley Turrentine']	[]	Song					Stanley Turrentine
1031	dataset/jazz1350/Summer Knows, The.xml	Ballad	{'1': 'A', '9': 'B', '21': 'C'}	28.0	2.0	Summer Knows, The	dataset/jazz1350/Summer Knows, The.xml	1971.0	jazz1350	Summer Knows, The [jazz1350]	F	minor	4.0	4.0	-4.0	1971.0	ABC	4/4	F minor	1124	cafff7f8-74fc-493e-961e-cb8397bca0e8	['Michel Legrand']	[]	Song					Michel Legrand
1032	dataset/jazz1350/Summer Serenade.xml	Bossa Nova	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	36.0	2.0	Summer Serenade	dataset/jazz1350/Summer Serenade.xml	1980.0	jazz1350	Summer Serenade [jazz1350]	C#	major	4.0	4.0	-5.0	1980.0	ABAC	4/4	C# major	1125	8d606a94-1ff9-4f87-87d3-19a877363836	['Benny Carter']	[]	Song					Benny Carter
1033	dataset/jazz1350/Summer Wind, The.xml	Medium Swing	{'1': 'A', '17': 'B', '33': 'C'}	48.0	2.0	Summer Wind, The	dataset/jazz1350/Summer Wind, The.xml	1965.0	jazz1350	Summer Wind, The [jazz1350]	F	major	4.0	4.0	-1.0	1965.0	ABC	4/4	F major	1126	2492694a-e60f-4880-a9d1-a7d075481660	['Henry Mayer']	['Johnny Mercer']	Song	Q7637475	song performed by Wayne Newton		https://en.wikipedia.org/wiki/Summer_Wind	Henry Mayer
1034	dataset/jazz1350/Summertime.xml	Slow Swing	{'1': 'A'}	16.0	2.0	Summertime	dataset/jazz1350/Summertime.xml	1934.0	jazz1350	Summertime [jazz1350]	A	minor	4.0	4.0	0.0	1934.0	A	4/4	A minor	1127	986359d8-34ff-3fe2-84fe-155b5f167975	['George Gershwin']	['Dorothy Heyward', 'DuBose Heyward', 'Ira Gershwin']	Song	Q844046	aria from the opera Porgy and Bess, composed by George Gershwin, lyrics by DuBose Heyward		https://en.wikipedia.org/wiki/Summertime_(George_Gershwin_song)	George Gershwin
1035	dataset/jazz1350/Sun down.xml	Medium Swing	{'1': 'intro', '13': 'A'}	24.0	2.0	Sun down	dataset/jazz1350/Sun down.xml	1966.0	jazz1350	Sun down [jazz1350]	A	major	4.0	4.0	3.0	1966.0	introA	4/4	A major	1128	4b1b7c39-4b6e-4a94-b42c-739b1dd765d8	['Wes Montgomery']	[]						Wes Montgomery
1036	dataset/jazz1350/Sunny.xml	Rock Pop	{'1': 'A'}	16.0	2.0	Sunny	dataset/jazz1350/Sunny.xml	1963.0	jazz1350	Sunny [jazz1350]	A	minor	4.0	4.0	0.0	1963.0	A	4/4	A minor	1129	508118f4-56ef-318f-aeae-04ad21759e68	['Bobby Hebb']	['Bobby Hebb']	Song	Q2633886	song written by Bobby Hebb		https://en.wikipedia.org/wiki/Sunny_(Bobby_Hebb_song)	Bobby Hebb
1037	dataset/jazz1350/Sunshower.xml	Bossa Nova	{'1': 'intro', '9': 'A', '17': 'A', '25': 'B', '33': 'A'}	40.0	1.0	Sunshower	dataset/jazz1350/Sunshower.xml	1977.0	jazz1350	Sunshower [jazz1350]	A	minor	4.0	4.0	0.0	1977.0	introAABA	4/4	A minor	1130	9c187d6c-922e-3c32-af09-457f0bd4ffaf	['Kenny Barron']	[]	Song					Kenny Barron
1038	dataset/jazz1350/Surrey With The Fringe On The Top.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A', '33': 'C'}	40.0	2.0	Surrey With The Fringe On The Top	dataset/jazz1350/Surrey With The Fringe On The Top.xml	1943.0	jazz1350	Surrey With The Fringe On The Top [jazz1350]	Bb	major	4.0	4.0	-2.0	1943.0	AABAC	4/4	Bb major	1131	ce1b19ac-fe5b-3ce8-83bd-81dde7a54e7a	['Richard Rodgers']	['Oscar Hammerstein II']	Song	Q7767536	"original show tune written and composed by Rodgers & Hammerstein; from the 1943 musical ""Oklahoma!"""	mc0002530760	https://en.wikipedia.org/wiki/The_Surrey_with_the_Fringe_on_Top	Richard Rodgers
